1147	娜
1148	夏
1149	拯救
1150	大家
1151	能量
1152	耗尽
1153	哥哥
1154	米
1155	看到
1156	此景
1157	盛怒
1158	下
1159	爆发
1160	出
1161	力量
1162	破坏
1163	拉法尔
1164	触手
1165	妹妹
1166	一同
1167	吃掉
1168	那个
1169	丢
1170	修罗
1171	地狱
1172	细胞
1173	成长
1174	只
1175	正在
1176	脱掉
1177	无用
1178	碎片
1179	试图
1180	保存
1181	系统
1182	意识
1183	相结合
1184	最后
1185	怪物
1186	入侵
1187	计算机
1188	而且
1189	吞食
1190	恐怖
1191	状态
1192	展开
1193	斗争
1194	毫无
1195	成效
1196	终于
1197	出来
1198	怕
1199	光
1200	！
1201	冒
1202	生命
1203	危险
1204	太阳
1205	种子
1206	送给
1207	画面
1208	改为
1209	俯视
1210	中心
1211	灵将
1212	分别
1213	东南西北
1214	红黄蓝
1215	绿
1216	种
1217	光芒
1218	冲向
1219	而铁兵
1220	正上方
1221	挥舞
1222	之拳
1223	给与
1224	一击
1225	这时候
1226	场面
1227	一片
1228	白光
1229	线性代数
1230	铁道
1231	出版社
1232	出版
1233	图书
1234	一书中
1235	涉及
1236	本
1237	数学
1238	教材
1239	三类
1240	高校学生
1241	特点
1242	根据
1243	作者
1244	多年
1245	教学
1246	教改
1247	成果
1248	编写
1249	思想
1250	本书
1251	包括
1252	行列式
1253	矩阵
1254	及其
1255	运算
1256	向量
1257	线性方程组
1258	相似
1259	角化
1260	二次
1261	实验
1262	全书
1263	取材
1264	深
1265	广度
1266	适合
1267	本科
1268	各
1269	专业
1270	思路清晰
1271	论证
1272	严谨
1273	例题
1274	可读性
1275	强
1276	便于
1277	有利于
1278	读者
1279	学习
1280	知识
1281	启迪
1282	素质
1283	提高
1284	一定
1285	数量
1286	且
1287	难度
1288	各异
1289	习题
1290	书末
1291	附有
1292	答案
1293	或
1294	提示
1295	普通
1296	高等学校
1297	理工类
1298	经济
1299	类
1300	有关
1301	可供
1302	工程
1303	技术人员
1304	报考
1305	研究生
1306	自学者
1307	参考
1308	书名
1309	书
1310	号
1311	978
1312	113
1313	08825
1314	版次
1315	次
1316	开
1317	克东
1318	时间
1319	07
1320	01
1321	定价
1322	19
1323	适用
1324	非
1325	层次
1326	二类
1327	章
1328	空间
1329	MATLAB
1330	参考文献
1331	李明
1332	苏州大学
1333	教授
1334	哪些
1335	获
1336	硕士学位
1337	现为
1338	汉语言
1339	文字
1340	硕士生
1341	导师
1342	1981
1343	南京大学
1344	现代汉语
1345	语法
1346	底层
1347	宾语
1348	移位
1349	句首
1350	充当
1351	表层
1352	主语
1353	句式
1354	关于
1355	卡拉
1356	OK
1357	收银台
1358	镭射
1359	影碟
1360	思考
1361	内在
1362	随机性
1363	服用
1364	盐酸
1365	依匹
1366	斯汀
1367	胶囊
1368	不良反应
1369	本品
1370	组胺
1371	H1
1372	受体
1373	拮抗剂
1374	成人
1375	所患
1376	过敏性
1377	鼻炎
1378	荨麻疹
1379	湿疹
1380	皮炎
1381	皮肤
1382	瘙痒症
1383	痒疹
1384	伴有
1385	瘙痒
1386	寻常
1387	性
1388	银屑病
1389	支气管
1390	哮喘
1391	防治
1392	Epinastine
1393	Hydrochloride
1394	Capsules
1395	Yansuan
1396	Yipisiting
1397	Jiaonang
1398	胶囊剂
1399	除去
1400	壳
1401	物为
1402	粉末
1403	10mg
1404	密封
1405	阴凉
1406	干燥
1407	处
1408	铝塑
1409	泡罩
1410	外加
1411	复合膜
1412	粒
1413	×
1414	盒
1415	暂定
1416	24
1417	具有
1418	高度
1419	选择性
1420	亲和力
1421	组织胺
1422	白三烯
1423	C4
1424	PAF
1425	羟色胺
1426	强烈
1427	拮抗
1428	作用
1429	能
1430	抑制
1431	SRS
1432	A
1433	慢
1434	物质
1435	化学
1436	介质
1437	释放
1438	口服
1439	一次
1440	20mg
1441	一日
1442	按
1443	病情
1444	医嘱
1445	年龄
1446	症状
1447	偶见
1448	骚痒
1449	红斑
1450	倦怠感
1451	头疼
1452	胆固醇
1453	升高
1454	黄疸
1455	尿蛋白
1456	出现
1457	呼吸困难
1458	鼻塞
1459	罕见
1460	白细胞
1461	增加
1462	任何
1463	一种
1464	成分
1465	过敏者
1466	禁用
1467	怀孕期
1468	孕期
1469	妇女
1470	尤其
1471	前
1472	三个
1473	建议
1474	医生
1475	治疗
1476	有益
1477	危险性
1478	作出
1479	判断
1480	才
1481	可
1482	用药
1483	哺乳期
1484	证明
1485	药物
1486	母乳
1487	转移
1488	哺乳
1489	必须
1490	时应
1491	终止
1492	行为
1493	儿童
1494	方面
1495	安全性
1496	尚未
1497	多数
1498	高龄
1499	患者
1500	肝
1501	肾功能
1502	低下
1503	肾脏
1504	排泄
1505	应
1506	定期
1507	临床
1508	发疹
1509	口渴
1510	胃
1511	不适
1512	观察
1513	出现异常
1514	应适当
1515	量化
1516	例如
1517	或者
1518	停止
1519	处理
1520	合成
1521	抗菌
1522	其它
1523	合用
1524	未见
1525	特殊
1526	情况
1527	过量
1528	尚无
1529	报道
1530	重庆
1531	凯兴
1532	制药
1533	有限责任
1534	国药准字
1535	H20041484
1536	BIGBANG
1537	姜
1538	大成
1539	声音
1540	特色
1541	1989
1542	26
1543	男
1544	歌手
1545	韩国
1546	男子
1547	组合
1548	成员
1549	即使
1550	舞蹈
1551	音
1552	气定神闲
1553	收放自如
1554	不愧为
1555	BigBang
1556	名副其实
1557	Live
1558	现场
1559	王
1560	与其说
1561	偶像
1562	不如说
1563	像是
1564	邻家
1565	男孩
1566	无论是
1567	对待
1568	工作
1569	伙伴
1570	相处
1571	真诚
1572	态度
1573	给
1574	深刻印象
1575	本名
1576	艺名
1577	Daesung
1578	【
1579	大声
1580	字
1581	译名
1582	】
1583	韩文
1584	강
1585	대
1586	성
1587	Kang
1588	日文
1589	称呼
1590	D
1591	lite
1592	昵称
1593	哆
1594	很
1595	梦
1596	芽
1597	断子
1598	GD
1599	说
1600	杀人
1601	微笑
1602	大顺
1603	因为
1604	女装
1605	产生
1606	名字
1607	^
1608	阿瓜
1609	家族
1610	刘在
1611	石为
1612	阿呆
1613	兄弟
1614	眯眼
1615	金钟国
1616	姜俊表
1617	国民
1618	出自
1619	成成
1620	成儿
1621	生日
1622	星座
1623	金牛座
1624	生肖
1625	蛇
1626	178cm
1627	官方
1628	63KG
1629	血型
1630	O型
1631	籍贯
1632	首尔
1633	身份
1634	当红
1635	队内
1636	职务
1637	主唱
1638	高音
1639	担当
1640	综艺
1641	气氛
1642	嗓音
1643	天生
1644	厚重
1645	特长
1646	R
1647	&
1648	trot
1649	英语
1650	架子鼓
1651	钢琴
1652	诚实
1653	活泼
1654	努力
1655	派
1656	收敛
1657	背景
1658	庆熙大学
1659	艺术设计
1660	学院
1661	后现代
1662	学科
1663	在读
1664	信仰
1665	基督教
1666	家庭成员
1667	父母
1668	姐姐
1669	理想
1670	胖胖的
1671	笑容
1672	漂亮
1673	女生
1674	座右铭
1675	最高
1676	水果
1677	柿子
1678	含
1679	面粉
1680	Vocal
1681	优点
1682	感情
1683	聚集
1684	起来
1685	实力
1686	YG
1687	杨
1688	社长
1689	教过
1690	赞同
1691	凤凰山
1692	古代
1693	哪一位
1694	统治者
1695	公园
1696	四川省
1697	广元市
1698	因是
1699	武则天
1700	出生
1701	之地
1702	历代
1703	名人
1704	游览
1705	宋代
1706	以来
1707	许多
1708	官宦
1709	名仕
1710	这里
1711	辟建
1712	园林
1713	明清
1714	这时
1715	柏轩
1716	相轩
1717	会景亭
1718	宝峰夜
1719	景观
1720	历史悠久
1721	名园
1722	中华人民共和国
1723	成立
1724	山上
1725	增添
1726	景点
1727	葱茏
1728	翠柏
1729	隐藏
1730	楼台亭阁
1731	还有
1732	供
1733	游玩
1734	歌舞
1735	场
1736	游乐场
1737	市中区
1738	宝峰园
1739	四号
1740	其实
1741	得名
1742	一代
1743	女皇
1744	相传
1745	唐朝
1746	初年
1747	精通
1748	星相
1749	袁天纲
1750	京师
1751	长安
1752	南下
1753	入
1754	蜀
1755	端阳节
1756	这天
1757	到达
1758	利州
1759	城
1760	现在
1761	当时
1762	嘉陵江
1763	举行
1764	龙舟竞赛
1765	都督
1766	武士
1767	约
1768	坐在
1769	官
1770	船上
1771	观看
1772	突然
1773	江水
1774	深处
1775	窜出
1776	乌龙
1777	摇头摆尾
1778	向西山
1779	飞去
1780	同时
1781	凤凰
1782	伴
1783	彩霞
1784	飞来
1785	东山
1786	顶上
1787	长鸣
1788	一声
1789	然后
1790	北方
1791	广元
1792	城西
1793	紧贴
1794	皇泽寺
1795	那座
1796	山
1797	叫
1798	则
1799	精髓
1800	在于
1801	山顶
1802	城标
1803	黄鹤楼
1804	滕王阁
1805	岳阳楼
1806	并肩
1807	楼
1808	映衬
1809	共同
1810	彰显
1811	这座
1812	故里
1813	文化底蕴
1814	地处
1815	秦岭
1816	南麓
1817	南北
1818	过渡带
1819	属于
1820	亚热带
1821	湿润
1822	季风气候
1823	南部
1824	低山
1825	冬冷夏热
1826	北部
1827	山区
1828	冬寒
1829	夏凉
1830	秋季
1831	降温
1832	平均气温
1833	16.1
1834	℃
1835	七月份
1836	气温
1837	26.1
1838	元月份
1839	4.9
1840	降雨量
1841	800
1842	1000
1843	毫米
1844	日照
1845	数
1846	1300
1847	1400
1848	小时
1849	四季
1850	分明
1851	旱
1852	涝
1853	灾害
1854	频繁
1855	坐落
1856	城中
1857	高
1858	42
1859	楼阁
1860	层
1861	连成
1862	整体
1863	远看
1864	形似
1865	回首
1866	夜间
1867	彩灯
1868	通明
1869	恰似
1870	闪闪发光
1871	金凤凰
1872	始建
1873	1988
1874	建成
1875	主体
1876	钢筋水泥
1877	浇注
1878	头顶
1879	盖
1880	金黄色
1881	琉璃瓦
1882	每层
1883	观赏
1884	撩望
1885	台
1886	四周
1887	装有
1888	铝合金
1889	茶色
1890	玻璃窗
1891	既有
1892	古人
1893	建筑
1894	古朴
1895	典雅
1896	现代
1897	富丽
1898	华贵
1899	南面
1900	正门
1901	一副
1902	对联
1903	上联
1904	川北
1905	第一
1906	下联
1907	天府
1908	杰楼
1909	却
1910	无双
1911	北面
1912	门上
1913	原
1914	四川省委
1915	书记
1916	杨汝岱
1917	所题
1918	门开
1919	归来
1920	楼内
1921	每
1922	一层
1923	当今
1924	书画作品
1925	登楼
1926	全城
1927	历历在目
1928	新城
1929	老城
1930	融为一体
1931	滔滔
1932	潺潺
1933	南
1934	河水
1935	像
1936	两条
1937	玉带
1938	穿过
1939	鳞次栉比
1940	高楼
1941	玲珑
1942	别致
1943	五彩缤纷
1944	远处
1945	群山
1946	重峦叠嶂
1947	似
1948	龙腾虎跃
1949	古老
1950	千佛崖
1951	撒播
1952	古代文明
1953	奔驰
1954	列车
1955	高科技
1956	现代文明
1957	广播
1958	人间
1959	登临
1960	无不
1961	心旷神怡
1962	宠辱皆忘
1963	之感
1964	造型
1965	宏伟
1966	壮观
1967	天下
1968	名楼
1969	黄金时代
1970	主角
1971	黄
1972	卫生
1973	求生
1974	结局
1975	导演
1976	袁
1977	英明
1978	中国香港
1979	普通话
1980	产地
1981	大陆
1982	所属
1983	社会
1984	现实
1985	主演
1986	高曙光
1987	刘
1988	斌
1989	寇振海
1990	边
1991	缘
1992	罗珊珊
1993	梅
1994	刘思彤
1995	商战
1996	巨片
1997	大
1998	时代
1999	力作
2000	无血
2001	欲哭无泪
2002	铁马金戈
2003	不见
2004	硝烟
2005	尔虞我诈
2006	风云
2007	男人
2008	恩怨
2009	情仇
2010	商海
2011	厚
2012	黑
2013	大全
2014	残酷
2015	写真
2016	二十世纪
2017	九十年代
2018	初
2019	北京
2020	某
2021	名牌大学
2022	管理系
2023	高才生
2024	何泽文
2025	怀抱
2026	远大理想
2027	渴望
2028	奋斗
2029	叩响
2030	门
2031	初到
2032	琴岛
2033	两人尝
2034	尽
2035	世情
2036	冷暖
2037	由人
2038	龙凤
2039	跌入
2040	最底层
2041	盲打
2042	误撞
2043	他们
2044	玩世不恭
2045	混混
2046	乔
2047	小鱼
2048	结下
2049	友谊
2050	机缘巧合
2051	白氏
2052	总裁
2053	白应
2054	满
2055	爱女
2056	救命恩人
2057	如愿
2058	进入
2059	何母
2060	急需
2061	手术费
2062	落空
2063	处世
2064	原则
2065	分歧
2066	昔日
2067	分道扬镳
2068	脱离
2069	自立门户
2070	商界
2071	败类
2072	沙鹰
2073	眼中钉
2074	两大
2075	枭雄
2076	联手
2077	夹击
2078	离世
2079	致使
2080	宣布
2081	破产
2082	方薇
2083	减轻
2084	男友
2085	法律责任
2086	私自
2087	承担
2088	过失
2089	锒铛入狱
2090	黯然
2091	离开
2092	不知
2093	所踪
2094	除掉
2095	剪除
2096	势力
2097	利用
2098	之间
2099	矛盾
2100	集团
2101	挤垮
2102	满送
2103	进
2104	监狱
2105	重踏
2106	携手
2107	对抗
2108	沙
2109	鹰派
2110	杀手
2111	误伤
2112	出狱
2113	植物
2114	白纤石
2115	同仁
2116	同
2117	抵制
2118	双方
2119	大规模
2120	集团军
2121	兼并
2122	老谋深算
2123	釜底抽薪
2124	令
2125	作恶多端
2126	一败涂地
2127	终
2128	绳之以法
2129	痛定思痛
2130	何泽文以
2131	化解
2132	仇恨
2133	厌倦
2134	白纤
2135	石远
2136	赴
2137	异国
2138	犯罪
2139	证据
2140	交给
2141	处置
2142	恳求
2143	悬崖勒马
2144	可黄
2145	金钱
2146	私欲
2147	吞噬
2148	灵魂
2149	置
2150	手足
2151	死地
2152	孰料
2153	法网恢恢
2154	疏而不漏
2155	走投无路
2156	绝望
2157	枪
2158	指向
2159	李健
2160	负债
2161	创建
2162	专门
2163	收养
2164	留守
2165	孤儿
2166	学校
2167	周口
2168	淮阳县
2169	安岭
2170	镇
2171	素不相识
2172	一位
2173	好心人
2174	大家庭
2175	小学
2176	2007
2177	规矩
2178	令人吃惊
2179	收
2180	到校
2181	管吃
2182	管住
2183	管穿
2184	费用
2185	全免
2186	1974
2187	年生
2188	河南省
2189	眼神
2190	深邃
2191	满面
2192	沧桑
2193	小时候
2194	家里
2195	穷
2196	初二
2197	辍学
2198	那年
2199	岁
2200	此后
2201	外出
2202	打工
2203	老婆
2204	孩子
2205	做生意
2206	三口
2207	新疆
2208	准格尔
2209	盆地
2210	买
2211	40
2212	多
2213	头牛
2214	放牛
2215	沙漠
2216	牛倌
2217	与狼共舞
2218	寂寞
2219	无聊
2220	那
2221	几年
2222	最苦
2223	日子
2224	夏季
2225	安置
2226	好
2227	赶着
2228	几十头
2229	牛
2230	寻找
2231	绿洲
2232	直到
2233	秋天
2234	卖掉
2235	为止
2236	睡
2237	天天
2238	吃
2239	馕
2240	大蒜
2241	当地
2242	牧民
2243	那儿
2244	狼
2245	咬
2246	死
2247	羊
2248	不吃
2249	顺手
2250	扔掉
2251	捡
2252	被车
2253	轧死
2254	野兔
2255	烤熟
2256	伙食
2257	无处不在
2258	几次
2259	差点
2260	命
2261	睡着
2262	刚
2263	阳光普照
2264	下起
2265	雪
2266	冻僵
2267	一会儿
2268	渐渐
2269	苏醒
2270	狼群
2271	围攻
2272	常事
2273	群狼
2274	对付
2275	当地人
2276	教
2277	哈萨
2278	帽向
2279	空中
2280	旋转
2281	扔出去
2282	大多
2283	散
2284	孤狼时
